name,brand,condition,packaging,saleTerms,group,type,audience,ridingStyles,sizeLabel,sizeFilterKeys,officialSize,variant,color,price,reference,url,sku,id,productId,observedAt
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Yellow Mustard, Size: 2XL","yellow-mustard","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=yellow-mustard&attribute_pa_size=2xl","5055939957845","1783332","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","XS","clothing:xs","XS","Color: Black, Size: XS","black","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=black&attribute_pa_size=xs","5055939966182","1783314","1783313","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","XS","clothing:xs","XS","Color: Black, Size: XS","black","49.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=black&attribute_pa_size=xs","5055939987866","1783291","1783290","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","S","clothing:s","S","Color: Yellow Mustard, Size: S","yellow-mustard","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=yellow-mustard&attribute_pa_size=s","5055939957807","1783330","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","XS","clothing:xs","XS","Color: Yellow Mustard, Size: XS","yellow-mustard","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=yellow-mustard&attribute_pa_size=xs","5056286971218","1783328","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","XL","clothing:xl","XL","Color: Grape, Size: XL","grape","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=grape&attribute_pa_size=xl","5056286938143","1783326","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Black, Size: 2XL","black","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=black&attribute_pa_size=2xl","5055939957746","1783324","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","XL","clothing:xl","XL","Color: Black, Size: XL","black","49.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=black&attribute_pa_size=xl","5055939957739","1783322","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","L","clothing:l","L","Color: Black, Size: L","black","49.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=black&attribute_pa_size=l","5055939957722","1783320","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","M","clothing:m","M","Color: Black, Size: M","black","49.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=black&attribute_pa_size=m","5055939957715","1783318","1783313","2026-09-11T12:08:04.173Z"
"Endura Pro SL L/S Jersey II","Endura","","","","Clothing","Jerseys","Unspecified","Unspecified","S","clothing:s","S","Color: Black, Size: S","black","139.99","139.99","https://bikecloset.com/product/pro-sl-l-s-jersey-ii/?attribute_pa_color=black&attribute_pa_size=s","5055939957708","1783316","1783313","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Bright Yellow, Size: 2XL","bright-yellow","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=bright-yellow&attribute_pa_size=2xl","5055939988030","1783311","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","XL","clothing:xl","XL","Color: Bright Yellow, Size: XL","bright-yellow","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=bright-yellow&attribute_pa_size=xl","5055939988023","1783309","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","L","clothing:l","L","Color: Bright Yellow, Size: L","bright-yellow","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=bright-yellow&attribute_pa_size=l","5055939988016","1783307","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","S","clothing:s","S","Color: Bright Yellow, Size: S","bright-yellow","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=bright-yellow&attribute_pa_size=s","5055939987996","1783305","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","XS","clothing:xs","XS","Color: Bright Yellow, Size: XS","bright-yellow","49.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=bright-yellow&attribute_pa_size=xs","5055939987989","1783303","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Black, Size: 2XL","black","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=black&attribute_pa_size=2xl","5055939987910","1783301","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","XL","clothing:xl","XL","Color: Black, Size: XL","black","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=black&attribute_pa_size=xl","5055939987903","1783299","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","L","clothing:l","L","Color: Black, Size: L","black","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=black&attribute_pa_size=l","5055939987897","1783297","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","M","clothing:m","M","Color: Black, Size: M","black","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=black&attribute_pa_size=m","5055939987880","1783295","1783290","2026-09-11T12:08:04.173Z"
"Endura Strike Glove","Endura","","","","Clothing","Gloves","Unspecified","Unspecified","S","clothing:s","S","Color: Black, Size: S","black","19.99","49.99","https://bikecloset.com/product/strike-glove/?attribute_pa_color=black&attribute_pa_size=s","5055939987873","1783293","1783290","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","80","stems:80","80","Color: Mat Glossy, Size: 80","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=80","3611720203458","1782488","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","380mm","handlebars:380mm","380mm","Color: Proteam Mat Glossy, Size: 380mm","proteam-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=proteam-mat-glossy&attribute_pa_size=380mm","3611720203410","1782477","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","140","stems:140","140","Color: Mat Glossy, Size: 140","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=140","3611720215741","1782494","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","130","stems:130","130","Color: Mat Glossy, Size: 130","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=130","3611720207906","1782493","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","120","stems:120","120","Color: Mat Glossy, Size: 120","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=120","3611720203469","1782492","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","110","stems:110","110","Color: Mat Glossy, Size: 110","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=110","3611720203489","1782491","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","100","stems:100","100","Color: Mat Glossy, Size: 100","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=100","3611720203472","1782490","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO STEM CARBON -7 Degree","Look","","","","Components","Stems","","","90","stems:90","90","Color: Mat Glossy, Size: 90","mat-glossy","550","550","https://bikecloset.com/product/look-combo-aero-stem-carbon-7-degree/?attribute_pa_color=mat-glossy&attribute_pa_size=90","3611720203465","1782489","1782487","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","360mm","handlebars:360mm","360mm","Color: Proteam Mat Glossy, Size: 360mm","proteam-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=proteam-mat-glossy&attribute_pa_size=360mm","3611720233271","1782486","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","360mm","handlebars:360mm","360mm","Color: Stealth Mat Glossy, Size: 360mm","stealth-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=stealth-mat-glossy&attribute_pa_size=360mm","3611720233264","1782485","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","440mm","handlebars:440mm","440mm","Color: Stealth Mat Glossy, Size: 440mm","stealth-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=stealth-mat-glossy&attribute_pa_size=440mm","3611720216953","1782484","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","420mm","handlebars:420mm","420mm","Color: Stealth Mat Glossy, Size: 420mm","stealth-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=stealth-mat-glossy&attribute_pa_size=420mm","3611720216946","1782483","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","400mm","handlebars:400mm","400mm","Color: Stealth Mat Glossy, Size: 400mm","stealth-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=stealth-mat-glossy&attribute_pa_size=400mm","3611720216939","1782482","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","380mm","handlebars:380mm","380mm","Color: Stealth Mat Glossy, Size: 380mm","stealth-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=stealth-mat-glossy&attribute_pa_size=380mm","3611720216922","1782481","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","440mm","handlebars:440mm","440mm","Color: Proteam Mat Glossy, Size: 440mm","proteam-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=proteam-mat-glossy&attribute_pa_size=440mm","3611720203441","1782480","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","420mm","handlebars:420mm","420mm","Color: Proteam Mat Glossy, Size: 420mm","proteam-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=proteam-mat-glossy&attribute_pa_size=420mm","3611720203434","1782479","1782476","2026-09-11T12:08:04.173Z"
"LOOK COMBO AERO HANDLEBAR CARBON","Look","","","","Components","Handlebars","","","400mm","handlebars:400mm","400mm","Color: Proteam Mat Glossy, Size: 400mm","proteam-mat-glossy","575","575","https://bikecloset.com/product/look-combo-aero-handlebar-carbon/?attribute_pa_color=proteam-mat-glossy&attribute_pa_size=400mm","3611720203427","1782478","1782476","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: fluorescent orange avip","fluorescent-orange-avip","99","300","https://bikecloset.com/product/ventral-mips-cpsc-2/?attribute_pa_color=fluorescent-orange-avip","7325549928190","1780929","1780928","2026-09-11T12:08:04.173Z"
"POC Ventral Lite Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: uranium black hydrogen white matt","uranium-black-hydrogen-white-matt","79","270","https://bikecloset.com/product/ventral-lite-cpsc/?attribute_pa_color=uranium-black-hydrogen-white-matt","7325549957237","1780926","1780925","2026-09-11T12:08:04.173Z"
"POC Ventral Air Wide Fit MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Zink Orange AVIP","zink-orange-avip","79","260","https://bikecloset.com/product/ventral-air-wf-mips-cpsc/?attribute_pa_color=zink-orange-avip","7325549896161","1780923","1780922","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Uranium Black Matt","uranium-black-matt","79","300","https://bikecloset.com/product/ventral-mips-cpsc-2/?attribute_pa_color=uranium-black-matt","7325549928091","1780937","1780928","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Uranium Black","uranium-black","79","300","https://bikecloset.com/product/ventral-mips-cpsc-2/?attribute_pa_color=uranium-black","7325549928039","1780934","1780928","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Prismane Red Matt","prismane-red-matt","79","300","https://bikecloset.com/product/ventral-mips-cpsc-2/?attribute_pa_color=prismane-red-matt","7325549928138","1780932","1780928","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Lead Blue Matt","lead-blue-matt","79","300","https://bikecloset.com/product/ventral-mips-cpsc-2/?attribute_pa_color=lead-blue-matt","7325549928282","1780931","1780928","2026-09-11T12:08:04.173Z"
"POC Ventral MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Garnet Red Matt","garnet-red-matt","79","300","https://bikecloset.com/product/ventral-mips-cpsc-2/?attribute_pa_color=garnet-red-matt","7325549928169","1780930","1780928","2026-09-11T12:08:04.173Z"
"POC Ventral Lite Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: uranium black/fluorite green matt","uranium-black-fluorite-green-matt","79","270","https://bikecloset.com/product/ventral-lite-cpsc/?attribute_pa_color=uranium-black-fluorite-green-matt","7325549957107","1780927","1780925","2026-09-11T12:08:04.173Z"
"POC Ventral Air Wide Fit MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: Lead Blue Matt","lead-blue-matt","79","260","https://bikecloset.com/product/ventral-air-wf-mips-cpsc/?attribute_pa_color=lead-blue-matt","7325549896185","1780924","1780922","2026-09-11T12:08:04.173Z"
"POC Ventral Air MIPS Small","POC","","","","Footwear & protection","Helmets","","","S","helmets:s","Small","Color: fluorescent orange avip","fluorescent-orange-avip","79","260","https://bikecloset.com/product/ventral-air-mips-cpsc/?attribute_pa_color=fluorescent-orange-avip","7325549930070","1780921","1780917","2026-09-11T12:08:04.173Z"
